,A0_min,A0_max,A1_min,A1_max,A2_min,A2_max,A3_min,A3_max,A4_min,A4_max,A5_min,A5_max,A6_min,A6_max,A7_min,A7_max,A8_min,A8_max,A9_min,A9_max,A10_min,A10_max,A11_min,A11_max,A12_min,A12_max,A13_min,A13_max,A14_min,A14_max,A15_min,A15_max,A16_min,A16_max,A17_min,A17_max,A18_min,A18_max,A19_min,A19_max,class
114,-1118,-1118,437,437,1628,1628,916,916,-268,-268,-285,-285,468,468,98,98,-596,-596,-504,-504,1888,1888,-542,-542,636,636,692,692,-1036,-1036,869,869,-125,-125,-689,-689,-623,-623,51,51,1
115,-2142,-2142,-29,-29,582,582,62,62,-608,-608,-2136,-2136,541,541,-498,-498,646,646,1036,1036,-281,-281,1723,1723,2235,2235,38,38,-1929,-1929,-1186,-1186,164,164,3076,3076,-1525,-1525,578,578,0
116,711,711,2993,2993,-1685,-1685,-279,-279,-1619,-1619,1692,1692,-1955,-1955,-81,-81,-2745,-2745,-3139,-3139,2321,2321,-74,-74,-4303,-4303,3263,3263,1195,1195,-2682,-2682,-2403,-2403,83,83,3691,3691,-2283,-2283,0
117,1746,1746,1305,1305,691,691,2254,2254,2958,2958,-219,-219,11,11,802,802,247,247,63,63,356,356,1105,1105,-534,-534,608,608,189,189,39,39,1521,1521,942,942,1111,1111,2319,2319,1
118,1185,1185,-2364,-2364,-937,-937,-1229,-1229,3316,3316,674,674,-994,-994,33,33,2123,2123,1346,1346,-201,-201,-1312,-1312,2085,2085,-3186,-3186,858,858,-203,-203,1583,1583,2366,2366,-993,-993,969,969,0
119,2345,2345,348,348,29,29,534,534,1,1,11,11,2479,2479,372,372,72,72,-35,-35,-213,-213,2139,2139,348,348,105,105,395,395,1098,1098,-421,-421,497,497,-19,-19,-518,-518,1
120,-629,-629,1305,1305,1945,1945,778,778,2263,2263,-809,-809,1331,1331,924,924,661,661,-244,-244,131,131,154,154,627,627,123,123,-1073,-1073,-821,-821,251,251,-43,-43,968,968,585,585,1
121,403,403,3661,3661,118,118,2465,2465,-457,-457,1806,1806,684,684,11,11,1893,1893,907,907,1451,1451,-42,-42,2218,2218,698,698,-182,-182,1724,1724,211,211,-572,-572,-127,-127,509,509,1
122,635,635,1768,1768,894,894,497,497,223,223,1067,1067,-619,-619,4,4,652,652,-521,-521,1297,1297,1062,1062,-418,-418,-1335,-1335,1142,1142,644,644,2481,2481,125,125,-496,-496,1981,1981,1
123,793,793,2351,2351,-94,-94,1079,1079,43,43,2875,2875,329,329,426,426,1882,1882,-203,-203,-22,-22,1117,1117,548,548,564,564,1146,1146,258,258,-284,-284,316,316,-1047,-1047,1613,1613,1
124,794,794,176,176,-7,-7,153,153,-966,-966,1767,1767,429,429,-634,-634,586,586,1398,1398,839,839,1221,1221,103,103,214,214,452,452,1089,1089,-1982,-1982,-129,-129,-26,-26,743,743,1
125,64,64,-143,-143,107,107,3851,3851,-1005,-1005,1383,1383,528,528,666,666,26,26,-136,-136,1871,1871,813,813,-998,-998,1123,1123,148,148,-1,-1,-1433,-1433,-17,-17,984,984,-442,-442,0
126,52,52,506,506,5137,5137,998,998,539,539,-2894,-2894,2347,2347,1056,1056,617,617,-981,-981,-424,-424,-623,-623,153,153,2961,2961,-1083,-1083,-1605,-1605,-3465,-3465,-1233,-1233,-231,-231,-1816,-1816,0
127,1195,1195,-823,-823,448,448,-2031,-2031,-147,-147,947,947,608,608,282,282,-636,-636,-73,-73,-1408,-1408,-147,-147,18,18,-43,-43,756,756,326,326,543,543,818,818,-1435,-1435,203,203,1
128,1274,1274,1776,1776,-1859,-1859,-279,-279,971,971,1537,1537,2196,2196,424,424,787,787,2242,2242,1677,1677,2261,2261,1127,1127,-1728,-1728,-562,-562,839,839,2071,2071,498,498,231,231,1777,1777,1
129,1392,1392,1066,1066,1567,1567,2092,2092,1129,1129,1494,1494,67,67,275,275,13,13,1059,1059,603,603,1032,1032,2234,2234,536,536,281,281,-1003,-1003,1621,1621,1372,1372,2353,2353,2559,2559,1
130,-1508,-1508,3214,3214,-142,-142,882,882,1349,1349,1039,1039,-2,-2,101,101,731,731,419,419,-1042,-1042,2459,2459,833,833,746,746,463,463,956,956,1408,1408,276,276,-19,-19,6,6,1
131,955,955,924,924,-191,-191,2078,2078,866,866,132,132,-126,-126,287,287,-537,-537,1102,1102,1838,1838,2282,2282,-37,-37,1962,1962,766,766,-323,-323,682,682,27,27,2366,2366,2257,2257,1
132,-3694,-3694,1538,1538,-4887,-4887,-1025,-1025,-1733,-1733,-4824,-4824,-3207,-3207,486,486,-131,-131,-258,-258,-2538,-2538,-742,-742,1767,1767,-201,-201,2137,2137,2261,2261,391,391,-1116,-1116,-98,-98,3052,3052,0
133,1587,1587,-409,-409,-2343,-2343,-1377,-1377,-649,-649,-2787,-2787,2384,2384,116,116,-2418,-2418,-884,-884,391,391,-1243,-1243,-703,-703,57,57,-1832,-1832,-1472,-1472,-2527,-2527,-3421,-3421,-1172,-1172,-3435,-3435,0
134,44,44,-869,-869,172,172,-166,-166,695,695,-176,-176,1778,1778,-19,-19,544,544,1517,1517,119,119,1822,1822,1042,1042,-282,-282,147,147,1595,1595,-385,-385,1163,1163,153,153,52,52,1
135,206,206,-3238,-3238,-2614,-2614,-274,-274,346,346,2059,2059,-2822,-2822,1696,1696,-2702,-2702,-1386,-1386,-913,-913,1219,1219,-65,-65,-2387,-2387,727,727,372,372,-1118,-1118,1,1,-2709,-2709,-2987,-2987,0
136,-71,-71,373,373,1603,1603,1505,1505,83,83,505,505,1362,1362,-624,-624,31,31,-872,-872,64,64,799,799,1837,1837,1299,1299,1822,1822,-166,-166,-1983,-1983,928,928,658,658,989,989,1
137,-3211,-3211,-181,-181,-41,-41,-1654,-1654,-563,-563,-3053,-3053,36,36,2626,2626,-471,-471,67,67,588,588,56,56,59,59,-1338,-1338,1286,1286,3502,3502,754,754,-1033,-1033,-205,-205,-1158,-1158,0
138,-192,-192,714,714,1448,1448,-96,-96,-1684,-1684,2576,2576,878,878,878,878,174,174,949,949,56,56,-754,-754,-208,-208,-204,-204,1262,1262,-501,-501,589,589,1551,1551,-344,-344,-28,-28,1
139,335,335,-2282,-2282,795,795,-4517,-4517,145,145,139,139,189,189,2233,2233,-106,-106,1843,1843,4217,4217,1649,1649,-655,-655,-1661,-1661,715,715,584,584,109,109,1126,1126,-1131,-1131,-643,-643,0
140,-665,-665,2166,2166,186,186,715,715,-2045,-2045,-2029,-2029,94,94,-3457,-3457,4318,4318,-2472,-2472,8,8,-2332,-2332,-414,-414,-1057,-1057,1554,1554,-581,-581,1046,1046,1779,1779,1404,1404,-461,-461,0
141,1018,1018,144,144,-666,-666,936,936,-644,-644,-1219,-1219,1523,1523,1112,1112,1314,1314,1281,1281,497,497,-1365,-1365,-595,-595,-331,-331,626,626,869,869,894,894,1272,1272,1021,1021,-129,-129,1
142,-296,-296,854,854,54,54,-417,-417,142,142,-4889,-4889,-1805,-1805,-4748,-4748,3541,3541,-863,-863,132,132,-2251,-2251,-1207,-1207,-2987,-2987,-743,-743,-925,-925,1872,1872,213,213,1044,1044,2491,2491,0
143,4598,4598,2052,2052,-1524,-1524,-305,-305,-2826,-2826,838,838,2959,2959,-1126,-1126,568,568,-615,-615,-3212,-3212,2366,2366,-49,-49,-1655,-1655,-24,-24,303,303,-3876,-3876,-2042,-2042,2629,2629,85,85,0
144,1382,1382,-1521,-1521,1668,1668,266,266,1673,1673,-337,-337,-244,-244,-408,-408,-16,-16,-272,-272,1068,1068,-959,-959,169,169,2835,2835,-278,-278,708,708,759,759,579,579,-836,-836,-37,-37,1
145,1863,1863,-3846,-3846,-632,-632,2659,2659,-1732,-1732,1977,1977,-1362,-1362,759,759,-1301,-1301,-1874,-1874,1192,1192,-129,-129,-957,-957,-1682,-1682,765,765,-119,-119,-2451,-2451,4767,4767,-1298,-1298,482,482,0
146,-5182,-5182,135,135,-3199,-3199,-194,-194,-1886,-1886,-2878,-2878,2829,2829,-1283,-1283,2165,2165,-1517,-1517,1191,1191,275,275,1203,1203,57,57,-1069,-1069,-1753,-1753,-834,-834,-377,-377,-2678,-2678,833,833,0
147,-333,-333,-1463,-1463,-357,-357,-44,-44,552,552,-1221,-1221,41,41,671,671,1643,1643,1134,1134,876,876,1832,1832,272,272,2038,2038,1744,1744,864,864,174,174,-84,-84,27,27,78,78,1
148,-373,-373,797,797,931,931,818,818,1405,1405,-124,-124,-247,-247,-253,-253,388,388,122,122,1776,1776,13,13,1597,1597,579,579,-855,-855,101,101,661,661,248,248,694,694,-1108,-1108,1
149,1367,1367,1459,1459,539,539,-1472,-1472,658,658,-969,-969,-2368,-2368,-243,-243,1485,1485,-1266,-1266,588,588,1199,1199,-435,-435,86,86,1422,1422,1359,1359,3591,3591,-118,-118,-1076,-1076,244,244,1
150,-83,-83,178,178,344,344,-906,-906,2626,2626,1304,1304,715,715,-22,-22,1647,1647,1305,1305,-1836,-1836,1984,1984,-906,-906,553,553,-102,-102,193,193,239,239,12,12,3228,3228,1795,1795,1
151,1562,1562,1386,1386,-1497,-1497,42,42,-555,-555,-105,-105,773,773,-349,-349,-682,-682,2043,2043,237,237,-405,-405,1669,1669,1856,1856,46,46,1358,1358,43,43,754,754,1237,1237,974,974,1
152,-75,-75,801,801,257,257,779,779,-396,-396,177,177,-59,-59,74,74,1612,1612,813,813,1784,1784,554,554,-539,-539,632,632,1183,1183,97,97,-1056,-1056,8,8,458,458,961,961,1
153,2549,2549,76,76,1593,1593,-1015,-1015,904,904,-387,-387,-908,-908,165,165,626,626,-503,-503,-2519,-2519,345,345,-192,-192,-1449,-1449,687,687,72,72,21,21,-145,-145,1224,1224,2462,2462,1
154,602,602,39,39,59,59,823,823,972,972,1654,1654,1064,1064,138,138,606,606,-258,-258,1144,1144,-915,-915,-404,-404,1674,1674,-383,-383,401,401,309,309,1305,1305,-229,-229,-49,-49,1
155,333,333,3992,3992,-457,-457,-1014,-1014,1787,1787,-138,-138,-1668,-1668,1342,1342,316,316,348,348,-151,-151,-2306,-2306,-588,-588,-95,-95,244,244,1159,1159,-1133,-1133,-1736,-1736,788,788,1128,1128,0
156,1428,1428,626,626,1582,1582,36,36,746,746,-66,-66,-48,-48,23,23,1596,1596,765,765,-123,-123,426,426,2061,2061,99,99,1794,1794,1345,1345,1072,1072,-1371,-1371,1341,1341,-434,-434,1
157,-301,-301,955,955,2069,2069,-1359,-1359,925,925,1428,1428,-1092,-1092,1255,1255,636,636,598,598,324,324,-949,-949,608,608,673,673,1491,1491,101,101,-322,-322,-1088,-1088,1558,1558,2145,2145,1
158,-965,-965,36,36,-354,-354,466,466,-358,-358,-166,-166,-931,-931,245,245,172,172,1076,1076,734,734,939,939,-153,-153,138,138,1081,1081,685,685,554,554,1533,1533,1685,1685,-993,-993,1
159,-2365,-2365,1816,1816,4795,4795,-1963,-1963,-671,-671,102,102,2301,2301,-3447,-3447,1263,1263,-2274,-2274,-694,-694,-3271,-3271,2441,2441,-247,-247,-3499,-3499,2217,2217,1802,1802,475,475,-65,-65,3928,3928,0
160,-526,-526,1665,1665,-1604,-1604,28,28,-522,-522,-2316,-2316,-132,-132,352,352,-1818,-1818,-1947,-1947,-1308,-1308,-926,-926,-69,-69,1203,1203,1212,1212,-3303,-3303,2275,2275,2427,2427,77,77,2338,2338,0
161,-1053,-1053,-4108,-4108,2634,2634,1657,1657,-2052,-2052,569,569,-2044,-2044,-89,-89,558,558,-636,-636,217,217,-1707,-1707,299,299,-32,-32,-721,-721,2357,2357,3686,3686,-2108,-2108,2491,2491,782,782,0
162,-101,-101,1142,1142,34,34,-953,-953,-2399,-2399,528,528,1324,1324,932,932,1149,1149,42,42,-1038,-1038,715,715,602,602,-298,-298,302,302,1768,1768,1011,1011,-131,-131,314,314,114,114,1
163,304,304,2502,2502,-582,-582,656,656,-53,-53,153,153,244,244,964,964,-173,-173,1873,1873,-335,-335,2522,2522,675,675,1099,1099,-77,-77,1445,1445,-1315,-1315,483,483,-459,-459,191,191,1
164,1091,1091,-776,-776,512,512,-634,-634,576,576,368,368,-808,-808,147,147,1113,1113,122,122,-163,-163,1438,1438,173,173,2778,2778,2244,2244,-923,-923,622,622,-358,-358,-1276,-1276,854,854,1
165,-3424,-3424,3879,3879,1337,1337,-764,-764,-587,-587,926,926,13,13,-1544,-1544,426,426,3462,3462,2078,2078,-208,-208,-157,-157,-335,-335,-2248,-2248,457,457,654,654,-3478,-3478,1964,1964,3723,3723,0
166,44,44,589,589,-291,-291,1113,1113,782,782,-4,-4,115,115,607,607,2198,2198,-132,-132,426,426,418,418,926,926,892,892,625,625,53,53,552,552,1519,1519,231,231,651,651,1
167,764,764,15,15,-1532,-1532,359,359,-1987,-1987,-8,-8,1171,1171,-1239,-1239,194,194,2751,2751,-424,-424,-1218,-1218,-2394,-2394,1088,1088,2635,2635,2874,2874,-762,-762,-952,-952,-218,-218,3304,3304,0
168,-433,-433,-763,-763,1173,1173,891,891,3192,3192,-3852,-3852,-73,-73,2161,2161,173,173,-755,-755,-2609,-2609,125,125,-1432,-1432,-2073,-2073,-2682,-2682,-585,-585,1688,1688,-4769,-4769,1186,1186,-558,-558,0
169,326,326,214,214,-98,-98,-778,-778,-236,-236,151,151,-26,-26,-362,-362,1006,1006,227,227,436,436,1405,1405,-313,-313,588,588,5,5,-738,-738,3195,3195,494,494,557,557,1203,1203,1
170,-47,-47,35,35,444,444,146,146,843,843,453,453,-24,-24,163,163,292,292,959,959,7,7,33,33,-19,-19,1452,1452,2307,2307,323,323,411,411,9,9,-1,-1,597,597,1
171,-4928,-4928,667,667,-3107,-3107,-3367,-3367,-2081,-2081,-2713,-2713,3088,3088,2809,2809,589,589,-1783,-1783,1222,1222,296,296,-2602,-2602,-1794,-1794,-2544,-2544,-837,-837,407,407,7,7,2093,2093,1921,1921,0
172,401,401,346,346,-4165,-4165,-1196,-1196,816,816,-99,-99,1199,1199,3642,3642,3732,3732,-9,-9,3515,3515,-3411,-3411,304,304,221,221,-96,-96,728,728,1364,1364,-761,-761,-2901,-2901,2671,2671,0
173,-321,-321,2073,2073,-4109,-4109,129,129,1142,1142,-2212,-2212,308,308,1013,1013,125,125,-1912,-1912,1785,1785,-4759,-4759,-3959,-3959,-1147,-1147,158,158,-2337,-2337,1627,1627,-15,-15,3297,3297,68,68,0
174,348,348,31,31,-182,-182,-1121,-1121,3133,3133,-155,-155,854,854,1067,1067,1829,1829,-357,-357,1618,1618,-466,-466,51,51,1214,1214,965,965,999,999,-428,-428,-125,-125,-839,-839,338,338,1
175,228,228,5789,5789,-425,-425,-369,-369,-2433,-2433,1611,1611,-54,-54,-101,-101,167,167,366,366,-1766,-1766,-85,-85,1487,1487,-277,-277,-646,-646,-324,-324,-1768,-1768,-1429,-1429,-1308,-1308,95,95,0
176,1622,1622,-1218,-1218,-1277,-1277,-3787,-3787,-706,-706,-3461,-3461,3581,3581,2866,2866,-424,-424,2804,2804,-2826,-2826,374,374,2195,2195,-5771,-5771,-565,-565,2938,2938,3,3,-84,-84,-315,-315,59,59,0
177,958,958,-682,-682,1056,1056,864,864,86,86,-444,-444,-212,-212,-353,-353,-681,-681,367,367,-2209,-2209,988,988,156,156,-222,-222,1005,1005,161,161,554,554,3,3,-89,-89,821,821,1
178,731,731,-406,-406,1525,1525,173,173,152,152,1366,1366,421,421,2115,2115,269,269,-1774,-1774,-623,-623,-658,-658,-1556,-1556,109,109,1488,1488,-18,-18,-573,-573,994,994,2004,2004,1256,1256,1
179,-2206,-2206,-1423,-1423,-152,-152,-692,-692,-104,-104,-267,-267,-122,-122,221,221,-1557,-1557,1464,1464,-952,-952,-2809,-2809,2168,2168,193,193,-3214,-3214,4811,4811,282,282,1572,1572,-2244,-2244,2298,2298,0
180,-723,-723,2776,2776,85,85,889,889,1126,1126,1388,1388,72,72,1731,1731,322,322,-231,-231,672,672,818,818,144,144,18,18,524,524,-955,-955,-645,-645,-36,-36,502,502,338,338,1
181,-1077,-1077,533,533,921,921,-1103,-1103,127,127,708,708,-6,-6,108,108,2422,2422,913,913,2542,2542,1731,1731,143,143,-974,-974,923,923,1263,1263,496,496,1805,1805,-314,-314,-376,-376,1
182,-572,-572,-672,-672,-1616,-1616,1344,1344,78,78,-1426,-1426,3082,3082,-1615,-1615,-598,-598,-82,-82,-3909,-3909,-529,-529,-213,-213,4055,4055,-4963,-4963,-582,-582,-128,-128,-836,-836,-121,-121,-381,-381,0
183,1437,1437,-3662,-3662,-2989,-2989,246,246,1676,1676,-1487,-1487,879,879,2262,2262,-69,-69,-1044,-1044,1442,1442,-437,-437,-2184,-2184,552,552,1612,1612,2511,2511,207,207,4024,4024,4011,4011,-3193,-3193,0
184,3486,3486,186,186,-73,-73,15,15,251,251,-234,-234,-2005,-2005,115,115,358,358,-1624,-1624,1706,1706,101,101,-1072,-1072,1114,1114,-52,-52,1357,1357,2092,2092,-886,-886,-894,-894,-1357,-1357,0
185,-1274,-1274,1417,1417,-1559,-1559,-2109,-2109,-1148,-1148,1091,1091,-2429,-2429,-1745,-1745,2086,2086,-1917,-1917,26,26,-831,-831,239,239,174,174,-106,-106,-19,-19,3222,3222,-2365,-2365,-3548,-3548,-332,-332,0
186,-553,-553,411,411,1011,1011,2809,2809,112,112,-96,-96,1207,1207,-31,-31,1165,1165,22,22,1035,1035,209,209,-579,-579,283,283,366,366,1852,1852,-202,-202,722,722,247,247,201,201,1
187,-1387,-1387,-59,-59,-243,-243,-1917,-1917,1039,1039,2253,2253,6,6,-3447,-3447,829,829,2507,2507,-713,-713,554,554,3179,3179,-1816,-1816,-2961,-2961,-3894,-3894,-82,-82,1323,1323,2298,2298,-1727,-1727,0
188,858,858,26,26,119,119,-759,-759,1458,1458,-138,-138,1732,1732,1852,1852,403,403,1525,1525,-1064,-1064,-112,-112,297,297,39,39,308,308,-878,-878,1628,1628,-836,-836,-736,-736,719,719,1
189,-1273,-1273,-612,-612,832,832,-561,-561,-391,-391,-1162,-1162,866,866,-622,-622,339,339,646,646,-397,-397,-16,-16,1849,1849,1885,1885,-76,-76,-12,-12,849,849,1539,1539,1058,1058,712,712,1
190,1086,1086,-501,-501,-549,-549,469,469,-473,-473,258,258,1092,1092,473,473,184,184,1251,1251,-216,-216,2225,2225,-69,-69,-818,-818,186,186,-942,-942,276,276,-458,-458,-123,-123,1,1,1
191,-958,-958,871,871,613,613,-408,-408,2051,2051,1113,1113,45,45,-536,-536,1423,1423,582,582,511,511,-315,-315,516,516,1568,1568,173,173,-15,-15,113,113,108,108,1634,1634,102,102,1
192,32,32,962,962,183,183,1113,1113,1209,1209,532,532,659,659,-596,-596,-231,-231,75,75,272,272,-1647,-1647,-266,-266,-639,-639,421,421,1397,1397,-199,-199,-571,-571,-29,-29,1588,1588,1
193,1685,1685,-804,-804,-1855,-1855,1678,1678,2358,2358,-3178,-3178,2904,2904,8,8,-2967,-2967,-698,-698,-2378,-2378,3102,3102,2801,2801,108,108,121,121,3129,3129,-1809,-1809,1265,1265,774,774,-1516,-1516,0
194,965,965,-452,-452,-668,-668,1274,1274,244,244,2046,2046,707,707,78,78,996,996,1148,1148,-37,-37,692,692,2269,2269,2238,2238,-1832,-1832,817,817,359,359,308,308,59,59,1552,1552,1
195,-669,-669,-8,-8,1951,1951,128,128,624,624,-1934,-1934,125,125,-3126,-3126,819,819,-17,-17,-3,-3,-2727,-2727,227,227,-2296,-2296,-112,-112,211,211,-217,-217,-1918,-1918,227,227,-1439,-1439,0
196,-875,-875,36,36,-3821,-3821,2377,2377,669,669,-13,-13,3504,3504,-2831,-2831,-974,-974,3198,3198,-1938,-1938,-1247,-1247,122,122,371,371,545,545,1338,1338,995,995,2387,2387,-1509,-1509,-442,-442,0
197,-1709,-1709,2213,2213,-895,-895,1007,1007,-1344,-1344,1856,1856,34,34,-2131,-2131,-1151,-1151,1524,1524,584,584,392,392,5408,5408,1874,1874,1896,1896,534,534,1147,1147,-77,-77,1167,1167,33,33,0
198,1686,1686,683,683,253,253,1131,1131,133,133,413,413,-697,-697,16,16,725,725,234,234,48,48,1107,1107,-22,-22,828,828,247,247,2167,2167,349,349,581,581,-823,-823,-1646,-1646,1
199,-204,-204,3454,3454,-56,-56,344,344,87,87,858,858,-908,-908,1193,1193,1802,1802,1273,1273,716,716,1194,1194,651,651,232,232,-539,-539,1186,1186,-39,-39,176,176,1375,1375,-436,-436,1
200,1725,1725,1119,1119,-1126,-1126,-574,-574,463,463,1109,1109,-835,-835,-58,-58,1486,1486,228,228,112,112,991,991,244,244,-357,-357,-1351,-1351,3114,3114,666,666,1146,1146,391,391,208,208,1
201,1294,1294,396,396,-514,-514,609,609,-188,-188,594,594,-33,-33,-67,-67,793,793,1097,1097,-81,-81,574,574,-245,-245,329,329,1107,1107,1441,1441,-82,-82,-555,-555,527,527,365,365,1
202,-789,-789,-952,-952,-1208,-1208,93,93,-244,-244,-526,-526,4,4,221,221,1718,1718,-253,-253,2907,2907,-605,-605,1538,1538,-2355,-2355,-482,-482,2149,2149,-152,-152,739,739,-1499,-1499,2036,2036,0
203,1138,1138,1498,1498,-95,-95,983,983,436,436,731,731,-1397,-1397,-86,-86,1467,1467,1,1,-252,-252,1605,1605,-168,-168,376,376,115,115,-161,-161,-1868,-1868,199,199,632,632,-261,-261,1
204,802,802,237,237,67,67,-396,-396,-1069,-1069,916,916,-2,-2,1056,1056,818,818,1396,1396,968,968,235,235,212,212,219,219,-213,-213,652,652,1808,1808,-145,-145,-1003,-1003,1997,1997,1
205,-59,-59,-148,-148,1545,1545,-1082,-1082,394,394,-527,-527,-784,-784,651,651,-372,-372,-2017,-2017,-263,-263,-61,-61,-433,-433,99,99,-263,-263,912,912,49,49,46,46,-283,-283,217,217,1
206,352,352,142,142,1224,1224,956,956,-184,-184,1182,1182,24,24,1345,1345,1195,1195,-1341,-1341,-1943,-1943,199,199,32,32,-1008,-1008,2578,2578,764,764,478,478,667,667,823,823,1693,1693,1
207,1616,1616,1567,1567,2772,2772,-1379,-1379,-7,-7,338,338,-989,-989,-478,-478,2701,2701,-414,-414,-33,-33,-653,-653,133,133,2312,2312,393,393,-406,-406,-63,-63,-753,-753,1164,1164,605,605,1
208,-43,-43,813,813,1286,1286,892,892,151,151,-36,-36,312,312,5,5,1895,1895,1706,1706,-842,-842,267,267,664,664,2195,2195,1048,1048,1756,1756,3,3,1369,1369,755,755,607,607,1
209,282,282,1449,1449,-2183,-2183,44,44,128,128,1199,1199,-17,-17,1113,1113,-1278,-1278,752,752,289,289,-2527,-2527,-1026,-1026,1665,1665,-2458,-2458,-292,-292,2877,2877,1731,1731,-871,-871,-2376,-2376,0
210,103,103,656,656,1041,1041,1209,1209,-732,-732,1154,1154,-1037,-1037,-642,-642,143,143,856,856,66,66,2426,2426,104,104,1308,1308,26,26,128,128,-533,-533,398,398,-598,-598,12,12,1
211,-26,-26,224,224,1107,1107,904,904,1666,1666,1633,1633,285,285,2314,2314,733,733,747,747,1643,1643,358,358,6,6,644,644,3,3,344,344,1409,1409,112,112,1985,1985,1375,1375,1
212,903,903,-946,-946,1487,1487,198,198,737,737,1342,1342,-704,-704,362,362,606,606,579,579,-412,-412,-915,-915,-1816,-1816,782,782,-12,-12,37,37,-155,-155,-168,-168,1369,1369,255,255,1
213,54,54,-2384,-2384,1309,1309,1048,1048,1881,1881,1601,1601,-1025,-1025,546,546,825,825,368,368,429,429,893,893,2057,2057,424,424,1488,1488,566,566,1753,1753,14,14,479,479,1257,1257,1
214,796,796,195,195,989,989,345,345,223,223,146,146,148,148,-13,-13,1694,1694,1288,1288,836,836,-1488,-1488,702,702,135,135,-1281,-1281,-235,-235,284,284,1152,1152,-1669,-1669,1107,1107,1
215,-1622,-1622,-739,-739,285,285,-1009,-1009,1861,1861,-2614,-2614,-753,-753,-2787,-2787,988,988,1446,1446,1814,1814,-12,-12,-1976,-1976,-485,-485,225,225,1385,1385,-1584,-1584,-1869,-1869,114,114,-18,-18,0
216,-687,-687,-537,-537,1328,1328,-431,-431,-1881,-1881,1627,1627,88,88,1405,1405,-421,-421,62,62,804,804,1101,1101,-91,-91,1111,1111,-158,-158,-509,-509,2627,2627,711,711,276,276,54,54,1
217,-1274,-1274,678,678,784,784,278,278,1226,1226,-251,-251,7,7,932,932,269,269,-648,-648,1733,1733,-181,-181,1562,1562,-758,-758,273,273,728,728,172,172,-15,-15,172,172,612,612,1
218,-2393,-2393,-2546,-2546,819,819,92,92,414,414,2632,2632,-951,-951,-4072,-4072,79,79,-171,-171,-151,-151,-2917,-2917,-2292,-2292,2904,2904,1347,1347,-3162,-3162,642,642,-1592,-1592,-2313,-2313,512,512,0
219,448,448,16,16,3744,3744,-1343,-1343,-34,-34,384,384,-2129,-2129,2567,2567,61,61,-638,-638,1925,1925,1098,1098,148,148,-2748,-2748,3136,3136,-1514,-1514,-303,-303,-1735,-1735,1735,1735,173,173,0
220,153,153,563,563,1111,1111,-283,-283,834,834,2085,2085,304,304,-156,-156,17,17,1074,1074,83,83,-1011,-1011,606,606,1243,1243,994,994,132,132,937,937,1203,1203,2044,2044,1392,1392,1
221,-73,-73,-563,-563,2223,2223,1793,1793,1113,1113,2572,2572,755,755,-678,-678,-208,-208,3,3,-475,-475,-1386,-1386,2409,2409,2039,2039,-611,-611,-1153,-1153,78,78,333,333,-178,-178,888,888,1
222,1908,1908,245,245,3273,3273,824,824,421,421,-113,-113,869,869,-475,-475,4438,4438,-1731,-1731,-24,-24,-2903,-2903,139,139,37,37,-33,-33,62,62,-2159,-2159,1724,1724,-767,-767,392,392,0
223,286,286,1764,1764,-176,-176,3007,3007,-2031,-2031,-1764,-1764,-1095,-1095,825,825,-754,-754,42,42,834,834,-848,-848,-2603,-2603,463,463,3008,3008,-1285,-1285,-373,-373,1299,1299,1015,1015,-1214,-1214,0
224,3219,3219,-448,-448,419,419,1118,1118,64,64,374,374,-175,-175,2227,2227,-123,-123,101,101,-137,-137,-165,-165,3321,3321,-3406,-3406,2783,2783,-2099,-2099,204,204,2852,2852,3198,3198,734,734,0
225,-152,-152,587,587,313,313,1928,1928,1414,1414,1483,1483,331,331,2038,2038,-1838,-1838,-67,-67,1346,1346,1463,1463,559,559,143,143,504,504,-63,-63,986,986,575,575,5,5,-198,-198,1
226,-1976,-1976,-1708,-1708,4293,4293,3471,3471,1992,1992,831,831,264,264,-5102,-5102,-447,-447,-6213,-6213,36,36,-2495,-2495,-153,-153,494,494,1926,1926,3691,3691,534,534,155,155,306,306,402,402,0
227,-505,-505,488,488,-719,-719,318,318,401,401,1107,1107,-841,-841,838,838,-1142,-1142,529,529,584,584,741,741,982,982,-613,-613,-1833,-1833,103,103,68,68,873,873,1111,1111,876,876,1
228,-394,-394,-1065,-1065,999,999,349,349,1232,1232,-1574,-1574,616,616,-282,-282,122,122,114,114,-5,-5,-1853,-1853,-22,-22,-273,-273,-2425,-2425,2116,2116,-29,-29,-1179,-1179,592,592,-857,-857,0
229,3088,3088,3923,3923,-1892,-1892,-168,-168,-869,-869,4058,4058,155,155,-1148,-1148,-1638,-1638,713,713,-1769,-1769,-1435,-1435,2257,2257,1987,1987,-1666,-1666,-5,-5,453,453,-3535,-3535,-1608,-1608,263,263,0
230,697,697,-79,-79,719,719,2159,2159,-162,-162,-1806,-1806,-1649,-1649,-511,-511,101,101,1739,1739,-1214,-1214,-266,-266,109,109,798,798,-2692,-2692,-277,-277,1041,1041,1203,1203,327,327,1747,1747,0
